time_step,road_segment_id,local_car_density,average_speed_kmph,brake_events,phantom_jam_flag
7925,36,10,87.27,4,0
7926,37,34,94.9,1,0
7927,3,36,53.18,4,0
7928,9,47,82.94,4,0
7929,18,36,89.28,4,0
7930,43,16,42.66,3,0
7931,35,15,20.63,4,0
7932,34,18,108.41,1,0
7933,41,7,84.48,3,0
7934,14,47,81.29,0,0
7935,4,22,16.48,0,0
7936,29,32,99.97,2,0
7937,41,43,72.27,4,0
7938,45,19,103.27,2,0
7939,15,40,117.2,4,0
7940,28,1,115.28,4,0
7941,42,35,104.17,1,0
7942,16,5,11.2,1,0
7943,12,12,107.43,0,0
7944,5,12,18.26,3,0
7945,34,21,103.63,0,0
7946,42,19,40.82,4,0
7947,1,9,77.11,3,0
7948,39,43,14.19,2,1
7949,32,49,94.83,4,0
7950,26,48,22.29,1,1
7951,17,36,55.18,0,0
7952,48,42,99.92,0,0
7953,27,47,86.49,2,0
7954,24,32,10.66,0,0
7955,35,35,54.33,0,0
7956,46,31,14.61,3,1
7957,42,32,84.08,4,0
7958,39,37,116.58,3,0
7959,26,32,82.08,3,0
7960,49,43,34.68,0,0
7961,38,37,49.08,4,0
7962,23,39,117.43,0,0
7963,22,38,34.65,0,0
7964,4,30,71.77,3,0
7965,49,32,54.05,1,0
7966,9,45,94.51,1,0
7967,4,2,105.41,3,0
7968,7,11,47.49,3,0
7969,23,20,82.64,0,0
7970,2,37,70.4,4,0
7971,49,9,40.63,0,0
7972,24,38,39.91,0,0
7973,40,49,69.25,2,0
7974,31,19,26.94,0,0
7975,47,40,99.19,4,0
7976,31,7,17.59,0,0
7977,47,5,20.4,3,0
7978,40,47,47.64,4,0
7979,48,42,22.99,3,1
7980,43,24,62.33,2,0
7981,34,48,53.96,2,0
7982,24,41,89.4,4,0
7983,49,7,114.83,1,0
7984,26,11,92.89,1,0
7985,16,9,29.74,4,0
7986,47,49,112.91,4,0
7987,13,30,53.13,3,0
7988,15,41,62.16,2,0
7989,27,3,56.37,4,0
7990,4,22,40.86,0,0
7991,16,40,108.45,3,0
7992,30,20,46.55,2,0
7993,44,32,73.65,3,0
7994,30,48,36.4,2,1
7995,36,7,97.71,0,0
7996,3,7,95.16,2,0
7997,22,20,42.59,3,0
7998,49,25,84.97,2,0
7999,22,45,87.43,3,0
8000,49,35,71.88,4,0
8001,12,44,76.07,0,0
8002,21,24,73.19,3,0
8003,4,40,19.01,1,1
8004,31,13,83.73,1,0
8005,44,48,61.68,2,0
8006,31,39,58.23,4,0
8007,23,4,104.6,4,0
8008,20,12,12.55,1,0
8009,15,17,37.64,2,0
8010,23,1,23.35,4,0
8011,28,17,13.89,4,0
8012,16,2,40.32,2,0
8013,37,6,118.73,3,0
8014,21,44,39.73,1,1
8015,15,11,83.01,4,0
8016,17,43,23.01,3,1
8017,37,18,76.2,3,0
8018,13,40,118.29,3,0
8019,19,25,42.1,3,0
8020,30,39,103.29,0,0
8021,45,28,119.73,0,0
8022,18,46,74.74,2,0
8023,14,16,44.03,1,0
8024,36,12,84.09,2,0
8025,36,41,102.93,0,0
8026,20,29,28.85,2,0
8027,19,23,59.78,2,0
8028,45,21,45.11,3,0
8029,44,16,41.17,4,0
8030,7,48,104.69,0,0
8031,44,41,56.38,0,0
8032,4,45,47.3,2,0
8033,34,26,76.39,4,0
8034,2,37,34.13,2,1
8035,5,22,35.29,1,0
8036,10,10,67.23,0,0
8037,32,7,55.02,3,0
8038,42,9,42.45,3,0
8039,41,25,15.93,3,0
8040,13,46,67.29,0,0
8041,39,15,99.83,0,0
8042,5,13,103.65,3,0
8043,10,42,35.9,0,0
8044,10,46,75.96,3,0
8045,38,26,104.15,1,0
8046,27,21,54.96,1,0
8047,21,23,112.54,1,0
8048,8,44,109.33,2,0
8049,1,28,32.89,2,0
8050,28,38,38.49,4,1
8051,49,12,29.85,4,0
8052,39,24,31.57,4,0
8053,14,13,109.86,1,0
8054,21,40,112.43,1,0
8055,30,48,15.71,1,1
8056,21,2,75.3,0,0
8057,49,39,72.07,0,0
8058,9,12,52.96,1,0
8059,17,39,79.49,3,0
8060,5,14,114.21,4,0
8061,31,30,28.73,2,0
8062,40,41,23.25,4,1
8063,38,43,13.67,3,1
8064,43,48,50.02,0,0
8065,19,19,47.14,1,0
8066,36,31,57.39,0,0
8067,33,43,65.36,0,0
8068,13,43,93.36,3,0
8069,14,25,53.13,0,0
8070,33,4,46.37,0,0
8071,29,13,100.96,4,0
8072,43,36,103.48,4,0
8073,49,42,35.6,3,1
8074,36,37,44.61,1,0
8075,44,3,100.76,4,0
8076,10,16,18.73,0,0
8077,31,26,45.84,2,0
8078,6,40,59.32,4,0
8079,1,39,30.58,2,1
8080,7,19,29.79,1,0
8081,27,46,56.73,0,0
8082,21,15,93.0,4,0
8083,28,32,102.43,1,0
8084,16,49,117.72,3,0
8085,46,21,18.14,1,0
8086,23,1,33.84,3,0
8087,20,6,93.23,3,0
8088,38,27,69.47,4,0
8089,25,23,46.04,2,0
8090,28,47,32.61,3,1
8091,5,31,40.85,0,0
8092,21,12,57.22,4,0
8093,18,21,29.49,3,0
8094,47,2,116.06,4,0
8095,6,5,21.83,0,0
8096,29,9,118.41,4,0
8097,19,20,102.61,4,0
8098,33,46,56.55,3,0
8099,1,18,91.38,1,0
8100,45,22,83.87,4,0
8101,3,8,33.46,3,0
8102,42,34,47.3,0,0
8103,21,9,66.44,0,0
8104,35,7,80.16,1,0
8105,41,30,69.72,0,0
8106,40,18,62.03,3,0
8107,3,27,58.75,1,0
8108,25,16,64.81,3,0
8109,45,21,57.78,1,0
8110,38,5,69.55,1,0
8111,45,29,107.68,3,0
8112,20,47,79.61,1,0
8113,44,37,89.49,3,0
8114,45,43,75.72,0,0
8115,34,22,80.73,0,0
8116,21,14,73.62,4,0
8117,48,19,12.96,2,0
8118,23,35,119.96,2,0
8119,6,24,13.7,0,0
8120,13,42,53.47,4,0
8121,49,6,21.56,2,0
8122,23,3,20.66,3,0
8123,9,34,97.29,3,0
8124,17,45,56.85,1,0
8125,2,2,98.13,2,0
8126,19,15,40.01,3,0
8127,19,37,38.21,2,1
8128,7,15,37.64,1,0
8129,42,32,77.78,0,0
8130,42,21,99.65,4,0
8131,20,17,59.75,1,0
8132,9,34,51.72,1,0
8133,17,32,117.09,1,0
8134,27,47,22.84,4,1
8135,47,23,63.53,3,0
8136,2,35,54.93,2,0
8137,36,37,20.79,0,0
8138,19,43,39.5,0,0
8139,17,41,13.13,4,1
8140,5,37,106.46,0,0
8141,39,33,76.86,4,0
8142,18,25,99.65,4,0
8143,7,46,67.37,2,0
8144,17,37,75.95,2,0
8145,39,40,87.09,4,0
8146,36,21,109.88,2,0
8147,40,46,20.09,3,1
8148,45,48,46.4,1,0
8149,4,38,87.99,0,0
8150,38,40,115.42,0,0
8151,25,34,117.89,0,0
8152,5,19,80.19,0,0
8153,30,27,31.3,3,0
8154,12,9,23.11,3,0
8155,4,5,114.06,1,0
8156,24,5,57.73,4,0
8157,29,25,31.43,2,0
8158,9,26,112.73,1,0
8159,4,19,21.5,0,0
8160,24,30,90.25,2,0
8161,14,36,78.78,1,0
8162,5,48,19.65,0,0
8163,18,48,47.26,1,0
8164,42,16,26.49,0,0
8165,19,7,76.49,0,0
8166,12,18,62.48,3,0
8167,18,21,10.47,0,0
8168,17,31,117.33,1,0
8169,30,1,48.45,2,0
8170,24,3,38.4,3,0
8171,11,31,34.47,2,1
8172,35,25,27.47,4,0
8173,23,8,119.91,2,0
8174,17,1,42.46,4,0
8175,1,7,54.61,4,0
8176,15,7,105.85,3,0
8177,32,8,80.61,2,0
8178,9,19,50.56,0,0
8179,15,17,108.82,3,0
8180,28,11,92.47,3,0
8181,24,47,35.07,0,0
8182,35,41,80.81,2,0
8183,22,49,111.46,3,0
8184,27,11,64.61,4,0
8185,19,38,90.7,0,0
8186,45,41,116.82,1,0
8187,12,2,85.95,3,0
8188,20,4,21.27,4,0
8189,1,28,36.9,2,0
8190,21,33,75.46,2,0
8191,49,11,40.31,0,0
8192,45,3,115.33,4,0
8193,1,40,54.59,0,0
8194,10,5,60.3,3,0
8195,47,21,87.18,0,0
8196,32,22,67.67,1,0
8197,39,37,52.04,0,0
8198,22,11,18.43,0,0
8199,18,44,75.61,3,0
8200,48,22,105.43,4,0
8201,46,41,85.43,1,0
8202,32,13,51.96,0,0
8203,27,3,24.05,3,0
8204,28,13,99.8,3,0
8205,18,28,113.59,3,0
8206,39,11,52.71,4,0
8207,49,11,90.15,0,0
8208,29,21,55.18,2,0
8209,18,21,65.25,1,0
8210,44,7,102.01,2,0
8211,8,17,19.18,4,0
8212,31,48,68.34,0,0
8213,34,14,33.61,2,0
8214,7,33,47.38,2,0
8215,36,11,80.89,2,0
8216,18,13,13.0,1,0
8217,38,1,75.32,0,0
8218,9,34,41.18,3,0
8219,9,9,83.64,0,0
8220,46,13,25.57,2,0
8221,8,37,90.94,0,0
8222,35,30,81.02,3,0
8223,18,41,116.84,1,0
8224,5,45,110.24,0,0
8225,14,37,41.16,0,0
8226,28,47,13.0,1,1
8227,30,7,82.09,1,0
8228,4,14,76.32,2,0
8229,39,48,13.02,2,1
8230,20,6,23.49,1,0
8231,25,34,74.32,3,0
8232,28,16,110.3,2,0
8233,12,37,109.72,3,0
8234,2,36,26.66,1,1
8235,43,46,52.3,0,0
8236,14,6,14.75,1,0
8237,22,8,61.62,1,0
8238,31,24,92.84,4,0
8239,23,3,96.9,1,0
8240,48,4,64.89,2,0
8241,20,32,20.55,0,0
8242,38,1,51.95,3,0
8243,4,34,112.53,4,0
8244,15,45,35.26,2,1
8245,24,9,45.17,0,0
8246,25,12,92.15,3,0
8247,1,10,90.69,0,0
8248,7,10,110.34,2,0
8249,31,44,52.69,0,0
8250,12,48,66.61,1,0
8251,42,23,61.41,0,0
8252,5,6,112.05,1,0
8253,44,24,94.63,2,0
8254,42,24,101.46,4,0
8255,38,21,24.64,1,0
8256,12,42,97.1,0,0
8257,39,31,57.63,0,0
8258,18,47,12.57,0,0
8259,2,41,16.61,2,1
8260,10,30,84.57,3,0
8261,15,34,50.92,0,0
8262,30,18,105.49,0,0
8263,44,12,90.77,1,0
8264,17,35,12.38,4,1
8265,4,7,85.56,0,0
8266,7,41,31.16,2,1
8267,41,40,56.48,3,0
8268,31,25,78.72,3,0
8269,39,6,106.0,3,0
8270,34,1,60.17,2,0
8271,6,46,98.93,3,0
8272,38,16,96.13,3,0
8273,45,48,55.6,1,0
8274,34,4,65.11,3,0
8275,44,29,87.05,1,0
8276,15,38,13.43,1,1
8277,14,47,107.99,1,0
8278,6,28,94.68,2,0
8279,37,22,37.44,0,0
8280,32,8,117.93,4,0
8281,3,32,29.73,3,1
8282,3,33,110.55,4,0
8283,22,13,45.69,0,0
8284,22,27,93.95,1,0
8285,10,18,60.2,1,0
8286,3,18,91.01,1,0
8287,12,13,27.14,1,0
8288,29,22,39.65,3,0
8289,48,14,20.98,0,0
8290,17,11,105.17,0,0
8291,7,39,42.59,0,0
8292,13,22,86.39,4,0
8293,2,36,100.22,1,0
8294,4,17,109.16,2,0
8295,10,32,21.69,0,0
8296,39,14,108.23,4,0
8297,24,42,31.7,3,1
8298,17,29,91.06,1,0
8299,6,6,90.17,4,0
8300,19,4,10.94,2,0
8301,5,11,34.27,2,0
8302,32,45,64.11,3,0
8303,10,40,56.2,0,0
8304,9,10,111.04,0,0
8305,27,28,49.57,4,0
8306,13,11,113.07,4,0
8307,19,35,60.54,0,0
8308,21,15,116.08,0,0
8309,24,8,91.11,4,0
8310,38,20,101.23,1,0
8311,4,21,21.54,2,0
8312,24,1,74.48,2,0
8313,35,29,25.7,3,0
8314,3,24,42.74,2,0
8315,4,30,78.59,4,0
8316,37,40,89.88,1,0
8317,40,35,14.31,4,1
8318,48,33,68.4,0,0
8319,35,20,72.18,0,0
8320,31,16,18.67,2,0
8321,44,9,65.08,1,0
8322,25,31,88.52,3,0
8323,40,17,15.86,4,0
8324,13,31,93.63,3,0
8325,4,48,73.41,3,0
8326,46,23,101.65,3,0
8327,14,6,33.99,3,0
8328,13,30,101.66,4,0
8329,27,7,20.4,0,0
8330,6,48,54.42,4,0
8331,17,40,31.94,0,0
8332,36,42,106.36,0,0
8333,40,46,87.54,4,0
8334,49,11,12.79,4,0
8335,35,34,11.05,4,1
8336,17,12,42.04,0,0
8337,41,45,25.76,4,1
8338,2,47,79.33,1,0
8339,13,27,83.02,2,0
8340,2,12,113.61,2,0
8341,28,13,114.72,1,0
8342,43,8,82.48,2,0
8343,26,16,10.62,0,0
8344,22,29,49.49,4,0
8345,47,35,66.45,4,0
8346,43,29,64.91,4,0
8347,3,31,76.37,1,0
8348,35,13,115.66,1,0
8349,12,12,107.37,0,0
8350,24,2,21.98,1,0
8351,5,33,39.26,4,1
8352,20,8,101.64,0,0
8353,39,41,100.67,0,0
8354,39,40,40.29,4,0
8355,13,49,90.36,3,0
8356,41,41,83.92,4,0
8357,45,32,62.09,0,0
8358,12,38,32.16,3,1
8359,13,28,107.75,4,0
8360,10,15,84.56,4,0
8361,33,23,28.59,3,0
8362,40,24,87.53,3,0
8363,16,13,91.56,2,0
8364,45,21,107.56,3,0
8365,35,12,34.51,1,0
8366,3,13,118.76,3,0
8367,5,39,26.87,0,0
8368,26,23,76.08,3,0
8369,11,46,82.29,4,0
8370,7,43,56.08,1,0
8371,10,28,62.25,3,0
8372,42,14,108.0,1,0
8373,34,17,80.98,2,0
8374,3,24,64.67,1,0
8375,8,34,24.12,4,1
8376,31,48,10.81,2,1
8377,11,22,23.75,3,0
8378,45,10,115.18,1,0
8379,7,8,94.05,2,0
8380,45,21,116.38,3,0
8381,2,37,13.93,3,1
8382,6,7,84.82,1,0
8383,41,26,14.87,1,0
8384,32,13,96.03,2,0
8385,20,16,51.9,1,0
8386,34,30,20.53,3,0
8387,16,31,72.49,4,0
8388,25,5,40.81,2,0
8389,12,32,82.55,4,0
8390,7,16,82.4,4,0
8391,39,47,87.55,3,0
8392,17,9,119.17,4,0
8393,45,22,52.54,0,0
8394,11,44,61.18,2,0
8395,6,40,98.51,3,0
8396,23,45,73.62,1,0
8397,27,37,14.1,3,1
8398,46,14,102.74,1,0
8399,6,16,15.66,3,0
8400,38,43,28.79,0,0
8401,2,20,21.23,2,0
8402,22,44,18.57,4,1
8403,20,15,12.83,3,0
8404,25,44,16.05,2,1
8405,15,26,58.67,2,0
8406,49,9,37.81,2,0
8407,29,1,23.92,2,0
8408,8,35,82.46,2,0
8409,37,44,34.87,4,1
8410,49,20,12.08,4,0
8411,33,45,56.03,3,0
8412,22,6,44.15,1,0
8413,47,42,45.05,3,0
8414,5,10,58.98,2,0
8415,39,48,83.58,1,0
8416,18,33,77.81,3,0
8417,38,16,113.1,1,0
8418,37,36,66.95,4,0
8419,30,6,61.98,2,0
8420,31,19,33.48,1,0
8421,10,31,93.09,0,0
8422,15,2,25.49,2,0
8423,42,18,64.02,4,0
8424,48,42,56.35,4,0
8425,44,28,82.41,3,0
8426,18,4,110.94,0,0
8427,23,1,114.13,1,0
8428,33,47,28.46,3,1
8429,16,42,38.8,4,1
8430,38,16,99.28,1,0
8431,35,45,67.01,4,0
8432,34,47,59.83,4,0
8433,28,2,88.17,0,0
8434,2,36,76.21,2,0
8435,30,1,116.78,1,0
8436,13,39,74.24,0,0
8437,41,23,61.26,4,0
8438,16,26,69.71,4,0
8439,5,11,98.94,0,0
8440,28,42,77.39,1,0
8441,39,1,81.18,4,0
8442,45,11,116.86,1,0
8443,20,24,78.02,0,0
8444,24,10,51.83,4,0
8445,27,14,86.05,3,0
8446,30,14,82.54,3,0
8447,45,7,11.52,4,0
8448,27,23,61.41,2,0
8449,26,43,91.72,4,0
8450,7,22,64.89,4,0
8451,42,36,95.76,4,0
8452,47,27,59.6,0,0
8453,38,2,118.17,4,0
8454,5,39,42.22,4,0
8455,23,46,20.13,0,0
8456,28,19,57.3,4,0
8457,34,7,69.59,3,0
8458,15,12,48.4,3,0
8459,32,3,36.65,4,0
8460,26,47,83.93,0,0
8461,48,5,51.48,4,0
8462,31,8,79.45,4,0
8463,19,14,95.7,1,0
8464,9,36,93.71,2,0
8465,29,7,51.28,0,0
8466,39,7,72.47,2,0
8467,4,46,59.46,1,0
8468,3,32,105.79,2,0
8469,29,8,106.66,4,0
8470,11,12,47.81,3,0
8471,33,10,20.09,0,0
8472,38,14,28.43,0,0
8473,11,9,50.37,4,0
8474,27,38,72.07,2,0
8475,33,30,82.25,0,0
8476,21,5,46.45,1,0
8477,39,1,83.42,1,0
8478,31,1,113.15,2,0
8479,38,20,81.72,1,0
8480,46,49,27.44,3,1
8481,2,11,73.76,4,0
8482,27,26,69.61,0,0
8483,36,44,105.78,4,0
8484,11,3,48.53,2,0
8485,47,6,56.52,4,0
8486,18,43,75.85,0,0
8487,1,45,67.69,0,0
8488,35,11,89.09,2,0
8489,35,8,14.44,0,0
8490,31,29,71.99,1,0
8491,28,10,23.38,4,0
8492,39,34,44.67,3,0
8493,1,24,82.78,3,0
8494,25,46,27.32,3,1
8495,43,48,43.97,2,0
8496,38,17,87.33,3,0
8497,20,32,81.59,4,0
8498,3,11,20.01,0,0
8499,2,34,73.5,1,0
8500,18,24,26.2,3,0
8501,44,5,37.75,3,0
8502,10,29,60.51,3,0
8503,5,48,22.03,1,1
8504,9,48,119.3,4,0
8505,2,34,28.19,3,1
8506,34,16,95.94,0,0
8507,38,25,101.28,2,0
8508,31,37,119.39,1,0
8509,10,8,57.15,4,0
8510,12,29,106.15,0,0
8511,36,46,115.33,1,0
8512,21,25,29.02,1,0
8513,49,42,62.74,2,0
8514,47,23,16.6,2,0
8515,6,34,78.28,4,0
8516,48,3,73.95,3,0
8517,49,30,32.45,2,0
8518,3,34,97.77,4,0
8519,10,32,14.1,1,1
8520,5,29,98.69,3,0
8521,46,9,12.93,0,0
8522,26,2,82.25,1,0
8523,21,39,18.66,4,1
8524,45,7,37.63,0,0
8525,26,46,89.41,1,0
8526,38,5,40.84,2,0
8527,44,8,66.23,4,0
8528,26,32,110.68,0,0
8529,8,18,15.46,2,0
8530,5,38,99.22,0,0
8531,15,46,17.18,3,1
8532,16,18,23.95,3,0
8533,1,49,23.13,4,1
8534,16,41,119.35,0,0
8535,37,45,29.82,3,1
8536,3,16,108.64,1,0
8537,47,21,119.0,1,0
8538,31,10,52.22,3,0
8539,13,42,79.42,3,0
8540,16,4,95.7,4,0
8541,43,44,53.19,4,0
8542,21,8,27.8,1,0
8543,2,47,57.71,2,0
8544,27,19,94.91,0,0
8545,38,47,95.88,2,0
8546,26,40,35.36,4,1
8547,38,40,29.25,2,1
8548,46,9,111.26,4,0
8549,25,30,14.84,2,0
8550,11,17,90.82,1,0
8551,8,40,15.11,4,1
8552,8,44,102.17,1,0
8553,33,15,109.6,2,0
8554,7,4,42.72,3,0
8555,38,6,18.13,3,0
8556,21,16,62.88,0,0
8557,8,26,42.83,3,0
8558,21,37,55.88,0,0
8559,20,23,83.15,2,0
8560,8,13,33.08,0,0
8561,46,47,49.26,0,0
8562,31,17,96.08,0,0
8563,29,27,80.81,1,0
8564,48,22,45.89,0,0
8565,9,37,83.07,4,0
8566,15,19,94.18,2,0
8567,30,39,75.17,1,0
8568,26,35,36.34,4,1
8569,10,13,10.03,2,0
8570,29,14,98.31,1,0
8571,16,48,100.49,2,0
8572,36,31,86.74,3,0
8573,20,45,18.42,2,1
8574,45,2,74.37,3,0
8575,37,46,100.31,3,0
8576,22,39,52.86,2,0
8577,7,37,31.78,3,1
8578,23,14,74.64,1,0
8579,41,9,100.89,3,0
8580,40,10,15.38,0,0
8581,29,7,75.66,1,0
8582,16,28,80.75,1,0
8583,38,46,76.26,1,0
8584,28,25,81.5,0,0
8585,48,46,79.45,0,0
8586,38,28,24.34,0,0
8587,31,2,35.84,0,0
8588,14,17,78.09,0,0
8589,33,4,11.95,4,0
8590,9,13,79.82,4,0
8591,27,18,83.19,0,0
8592,24,3,36.31,1,0
8593,13,37,75.79,3,0
8594,26,33,68.75,3,0
8595,29,41,38.68,4,1
8596,49,24,60.93,0,0
8597,43,8,110.06,2,0
8598,28,35,56.93,3,0
8599,28,2,79.28,3,0
8600,8,33,13.89,1,1
8601,23,12,18.56,3,0
8602,29,22,18.94,4,0
8603,5,13,95.61,0,0
8604,42,10,48.53,0,0
8605,7,17,35.04,3,0
8606,42,43,92.21,2,0
8607,36,5,28.7,4,0
8608,41,9,37.11,3,0
8609,27,13,57.4,4,0
8610,46,23,46.46,2,0
8611,2,30,74.39,4,0
8612,25,43,47.16,4,0
8613,9,4,53.22,4,0
8614,27,21,104.92,0,0
8615,1,43,107.3,2,0
8616,23,9,101.05,0,0
8617,10,7,105.13,1,0
8618,42,16,72.67,3,0
8619,25,23,81.09,0,0
8620,3,23,71.29,4,0
8621,6,31,96.41,1,0
8622,6,5,70.61,2,0
8623,2,6,22.22,2,0
8624,18,1,99.05,0,0
8625,23,48,93.66,4,0
8626,2,28,100.23,4,0
8627,12,18,30.95,2,0
8628,22,24,39.88,4,0
8629,37,13,42.53,3,0
8630,20,33,65.89,0,0
8631,39,10,24.73,0,0
8632,24,7,52.39,4,0
8633,48,37,30.04,2,1
8634,20,32,39.12,3,1
8635,1,45,87.7,3,0
8636,1,22,104.03,3,0
8637,17,16,12.52,1,0
8638,1,24,72.25,4,0
8639,45,14,13.97,3,0
8640,30,11,19.38,4,0
8641,41,19,87.56,2,0
8642,47,23,90.92,2,0
8643,3,34,99.54,2,0
8644,46,40,62.17,1,0
8645,11,13,104.58,2,0
8646,24,39,28.35,4,1
8647,22,44,37.47,0,0
8648,44,28,24.8,0,0
8649,45,40,97.73,4,0
8650,26,16,35.15,0,0
8651,13,28,27.11,3,0
8652,1,4,78.54,0,0
8653,24,28,18.48,1,0
8654,10,12,14.94,2,0
8655,35,16,21.74,0,0
8656,24,49,10.03,0,0
8657,28,36,86.67,1,0
8658,36,20,71.85,1,0
8659,16,26,33.09,0,0
8660,40,26,35.63,3,0
8661,16,22,99.21,0,0
8662,17,9,65.2,3,0
8663,15,5,86.84,2,0
8664,16,17,59.8,4,0
8665,15,49,36.15,2,1
8666,34,34,116.74,0,0
8667,11,2,72.22,0,0
8668,1,7,24.41,3,0
8669,15,36,54.67,1,0
8670,26,13,46.23,3,0
8671,4,20,33.55,1,0
8672,43,30,112.68,1,0
8673,5,30,106.9,1,0
8674,35,11,31.91,1,0
8675,13,31,48.74,0,0
8676,10,3,93.85,4,0
8677,11,2,32.94,4,0
8678,18,48,75.07,2,0
8679,34,3,86.98,2,0
8680,39,15,81.94,2,0
8681,41,17,87.7,3,0
8682,42,48,87.74,2,0
8683,23,7,116.13,2,0
8684,7,48,48.11,2,0
8685,39,5,106.64,0,0
8686,3,34,12.4,2,1
8687,12,33,41.7,4,0
8688,7,45,15.35,0,0
8689,49,16,81.63,1,0
8690,26,37,21.09,3,1
8691,33,3,103.03,0,0
8692,37,47,81.13,0,0
8693,48,48,13.17,4,1
8694,15,43,88.63,2,0
8695,2,21,104.82,1,0
8696,41,41,82.72,4,0
8697,7,8,13.36,4,0
8698,32,22,104.37,0,0
8699,4,5,90.57,1,0
8700,20,17,51.63,4,0
8701,36,37,46.15,3,0
8702,32,14,62.78,3,0
8703,28,39,105.38,4,0
8704,13,41,37.73,0,0
8705,1,28,21.11,3,0
8706,35,31,105.11,0,0
8707,48,17,12.89,2,0
8708,30,35,110.21,2,0
8709,36,40,43.63,0,0
8710,25,22,65.9,4,0
8711,16,45,24.55,2,1
8712,19,48,109.25,2,0
8713,1,29,92.48,3,0
8714,5,10,111.66,4,0
8715,22,18,85.16,0,0
8716,24,35,30.32,2,1
8717,43,44,43.91,4,0
8718,45,16,63.55,2,0
8719,37,49,76.8,3,0
8720,36,7,111.91,4,0
8721,36,30,52.23,1,0
8722,4,19,87.34,3,0
8723,36,23,115.71,0,0
8724,18,8,26.76,4,0
8725,16,17,104.9,2,0
8726,41,21,56.28,4,0
8727,18,26,90.57,0,0
8728,22,28,42.29,4,0
8729,2,39,46.74,2,0
8730,21,33,12.98,3,1
8731,36,40,116.85,3,0
8732,44,19,99.48,2,0
8733,39,29,20.33,1,0
8734,47,20,119.95,1,0
8735,39,20,76.55,3,0
8736,29,10,103.91,0,0
8737,26,12,17.33,4,0
8738,21,33,52.84,2,0
8739,17,25,83.66,0,0
8740,16,25,21.71,4,0
8741,31,4,63.78,3,0
8742,9,4,58.69,2,0
8743,31,9,33.76,0,0
8744,14,15,43.03,4,0
8745,49,26,116.38,3,0
8746,37,15,41.75,3,0
8747,2,26,33.48,4,0
8748,48,28,68.98,1,0
8749,46,7,83.81,1,0
8750,14,32,89.76,4,0
8751,33,12,92.97,4,0
8752,35,35,14.05,4,1
8753,39,32,53.31,3,0
8754,47,9,95.14,2,0
8755,20,14,109.53,3,0
8756,2,13,76.24,3,0
8757,41,44,15.75,1,1
8758,19,33,53.63,4,0
8759,37,32,18.16,3,1
8760,18,19,92.34,3,0
8761,16,30,16.99,4,0
8762,4,16,30.43,2,0
8763,12,12,55.87,1,0
8764,29,10,60.89,0,0
8765,7,2,54.71,3,0
8766,14,18,60.97,2,0
8767,12,13,88.46,0,0
8768,35,29,50.62,4,0
8769,5,24,70.25,0,0
8770,17,38,43.37,4,0
8771,42,12,48.9,2,0
8772,32,29,77.52,0,0
8773,10,22,63.95,1,0
8774,43,36,89.53,2,0
8775,17,1,71.66,0,0
8776,5,43,98.39,3,0
8777,45,40,58.77,0,0
8778,42,34,64.01,0,0
8779,9,34,83.7,1,0
8780,49,48,34.34,2,1
8781,33,33,52.45,3,0
8782,36,4,78.73,2,0
8783,36,38,13.18,2,1
8784,18,30,58.07,3,0
8785,9,46,75.87,3,0
8786,29,20,116.41,1,0
8787,14,26,106.47,4,0
8788,25,15,40.88,1,0
8789,15,7,65.79,3,0
8790,6,7,16.21,0,0
8791,42,29,36.48,0,0
8792,29,23,95.23,2,0
8793,15,34,23.56,2,1
8794,29,20,38.35,4,0
8795,4,15,113.84,4,0
8796,18,33,100.62,4,0
8797,49,17,96.0,4,0
8798,44,20,105.1,0,0
8799,39,13,92.46,3,0
8800,16,44,23.26,4,1
8801,11,24,66.82,1,0
8802,14,47,58.87,4,0
8803,3,37,44.23,0,0
8804,42,7,101.74,2,0
8805,38,8,61.06,1,0
8806,45,23,16.63,4,0
8807,42,14,40.25,0,0
8808,18,4,35.15,2,0
8809,20,21,107.62,4,0
8810,48,46,81.22,0,0
8811,25,10,71.64,0,0
8812,38,22,65.73,3,0
8813,13,30,81.51,0,0
8814,4,30,93.04,4,0
8815,14,16,70.98,0,0
8816,33,11,113.21,1,0
8817,28,22,117.45,0,0
8818,37,29,119.49,0,0
8819,8,25,83.63,1,0
8820,44,14,112.59,4,0
8821,34,14,54.49,2,0
8822,44,2,104.56,3,0
8823,5,13,110.01,2,0
8824,5,3,109.46,4,0
8825,31,30,101.39,4,0
8826,45,18,54.73,1,0
8827,9,36,27.48,2,1
8828,42,21,46.74,0,0
8829,32,19,94.4,1,0
8830,33,16,35.62,1,0
8831,3,28,62.61,3,0
8832,30,4,72.19,1,0
8833,12,15,76.42,2,0
8834,29,1,112.93,4,0
8835,3,48,82.76,3,0
8836,26,47,96.49,0,0
8837,30,16,74.01,2,0
8838,9,20,101.69,0,0
8839,26,33,39.0,1,1
8840,2,17,33.09,2,0
8841,3,5,111.9,3,0
8842,46,5,86.28,3,0
8843,4,39,83.87,0,0
8844,25,13,61.4,4,0
8845,13,44,51.44,3,0
8846,39,36,71.13,0,0
8847,44,30,23.26,4,0
8848,35,4,60.02,2,0
8849,23,23,60.09,3,0
8850,9,21,69.22,3,0
8851,2,21,79.82,0,0
8852,41,6,115.31,3,0
8853,44,24,81.74,0,0
8854,31,47,107.21,3,0
